username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Abendnico;2017-09-23 17:50;0;0;"Crown Jewell finish from Delph. #CitizenWeekend #COYCITIZEN #MCICRY";;;#CitizenWeekend #COYCITIZEN #MCICRY;"911618830056771587";https://twitter.com/Abendnico/status/911618830056771587
brianobrien91;2017-09-23 17:50;0;1;"Fabian Delph just scored for Man City. #EPL #MCICRY pic.twitter.com/NwOluVKyDB";;;#EPL #MCICRY;"911618823773609984";https://twitter.com/brianobrien91/status/911618823773609984
ceoNIGERIA;2017-09-23 17:50;3;7;"Man City is UNSTOPPABLE! #MCICRY pic.twitter.com/YzXnw1b4K4";;;#MCICRY;"911618814596534274";https://twitter.com/ceoNIGERIA/status/911618814596534274
MichaelEpum;2017-09-23 17:50;0;0;"When last did Fabian Delph score a goal? @CPFC employed Mr Bean to add to their laughing stock. Horrible club. #MCICRY";;@CPFC;#MCICRY;"911618811199197185";https://twitter.com/MichaelEpum/status/911618811199197185
gabbybrenalz;2017-09-23 17:50;1;1;"Atleast Palace is setting records this season #MCICRY";;;#MCICRY;"911618809106022401";https://twitter.com/gabbybrenalz/status/911618809106022401
isacko_s;2017-09-23 17:50;0;0;"#MCICRY Fabian Delph Goal of the day!";;;#MCICRY;"911618800025575425";https://twitter.com/isacko_s/status/911618800025575425
EPL_ArabicNews;2017-09-23 17:50;0;0;"88: 5-0. Delph finds the top corner from the edge of the area. [5-0] #MCICRY";;;#MCICRY;"911618784494014465";https://twitter.com/EPL_ArabicNews/status/911618784494014465
DrakeMisek;2017-09-23 17:50;0;0;"Had a tough time deciding between watching #STKCHE or #MCICRY but they both ended up being shows of force for the favorites";;;#STKCHE #MCICRY;"911618784460509184";https://twitter.com/DrakeMisek/status/911618784460509184
alzaabii27;2017-09-23 17:50;0;0;"DELPH #MCICRY";;;#MCICRY;"911618783797743617";https://twitter.com/alzaabii27/status/911618783797743617
AJshuaibu;2017-09-23 17:50;0;0;"Goal! Man City *5-0 Crystal Palace *(Delph 89‘) #SSFootball " #MCICRY";;;#SSFootball #MCICRY;"911618770648649728";https://twitter.com/AJshuaibu/status/911618770648649728
FPLGhost;2017-09-23 17:50;1;2;"Manchester City are making a habit of scoring 5+ goals. Pep has created a monster. #FPL #GW6 #MCICRY";;;#FPL #GW6 #MCICRY;"911618769994211329";https://twitter.com/FPLGhost/status/911618769994211329
JADWAL_HKLPI;2017-09-23 17:50;0;0;"GOL Man City 5-0 Crystal Palace #MCICRY (Delp)";;;#MCICRY;"911618769666981889";https://twitter.com/JADWAL_HKLPI/status/911618769666981889
OdikoGodwin;2017-09-23 17:50;1;0;"Absolute stunner from Delph to ensure it's a drubbing. Warned you, didn't I? #MCICRY https:// twitter.com/OdikoGodwin/st atus/911599838969696256 …";;;#MCICRY;"911618764566925312";https://twitter.com/OdikoGodwin/status/911618764566925312
xxmcwizardxx;2017-09-23 17:50;0;0;"Not enjoying this one bit :( #MCICRY";;;#MCICRY;"911618764348649472";https://twitter.com/xxmcwizardxx/status/911618764348649472
Nash_Joxy;2017-09-23 17:50;0;0;"That's a beauty from Delph on his weaker foot! #MCICRY";;;#MCICRY;"911618761484115968";https://twitter.com/Nash_Joxy/status/911618761484115968
OmnisportNews;2017-09-23 17:50;2;0;"Take a bow Fabian Delph! Where did that come from? 5-0 to #MCFC Go home #CPFC , you're done #MCICRY #PL pic.twitter.com/owQRoVva39";;;#MCFC #CPFC #MCICRY #PL;"911618742924267524";https://twitter.com/OmnisportNews/status/911618742924267524
1hrSPORT;2017-09-23 17:50;0;0;"Goal! Fabian Delph makes it 5-0 #MCICRY";;;#MCICRY;"911618734149783552";https://twitter.com/1hrSPORT/status/911618734149783552
ozzieh10;2017-09-23 17:50;0;0;"Absolute peach by Delph #MCICRY";;;#MCICRY;"911618732060925953";https://twitter.com/ozzieh10/status/911618732060925953
OmairNaeem;2017-09-23 17:50;0;1;"PEP Guardiola thunder storm team of scoring 4-5 goals in each n every game are now in BPL RIP all others #MCICRY";;;#MCICRY;"911618724968398849";https://twitter.com/OmairNaeem/status/911618724968398849
armandasthenia;2017-09-23 17:50;0;0;"Delp is Deep #dukungcityvpalace #MCICRY";;;#dukungcityvpalace #MCICRY;"911618722359533568";https://twitter.com/armandasthenia/status/911618722359533568
A_S_Reilly;2017-09-23 17:50;0;1;"I think we can safely say our team is shit? #CPFC #MCICRY we have had fucking horrendous form now under the last what 4 managers? #toxic";;;#CPFC #MCICRY #toxic;"911618722212798464";https://twitter.com/A_S_Reilly/status/911618722212798464
emmanuelodufejo;2017-09-23 17:50;0;0;"#DIDYOUKNOW Sergio Kun Aguero is now only two goals away from becoming @ManCity all-time leading goalscorer. #MCICRY";;@ManCity;#DIDYOUKNOW #MCICRY;"911618717909422080";https://twitter.com/emmanuelodufejo/status/911618717909422080
DZ_Gone;2017-09-23 17:50;0;0;"Ptdr City ils sont en train de rouler sur la Premier League ils en ont rien à foutre de la concurrence inexistante #MCICRY";;;#MCICRY;"911618713744543745";https://twitter.com/DZ_Gone/status/911618713744543745
jiggoonline;2017-09-23 17:50;0;0;"21goals for @ManCity ....no be small thing o. #MCICRY";;@ManCity;#MCICRY;"911618706131832833";https://twitter.com/jiggoonline/status/911618706131832833
mzandonai2;2017-09-23 17:50;0;0;"Vai ser cansativa a ginástica dos detratores do Guardiola na semana que vem #MCICRY";;;#MCICRY;"911618704441511937";https://twitter.com/mzandonai2/status/911618704441511937
LayowBeat;2017-09-23 17:50;0;1;"Grande GOOLLLOOO do Delph... 5-0 #MCICRY #ManCity";;;#MCICRY #ManCity;"911618670668992512";https://twitter.com/LayowBeat/status/911618670668992512
supton90;2017-09-23 17:50;0;1;"Pep you're making me so happy! So happy #MCICRY";;;#MCICRY;"911618669716934657";https://twitter.com/supton90/status/911618669716934657
EPLScorers;2017-09-23 17:50;0;0;"MAN CITY 5 - 0 Crystal Palace: DELPH assist David Silva #mcfc #cpfc #mcicry #epl #fpl";;;#mcfc #cpfc #mcicry #epl #fpl;"911618669683396609";https://twitter.com/EPLScorers/status/911618669683396609
TChivese;2017-09-23 17:50;0;0;"What a beauty from #FabianDelph . Welcome back . #MCICRY";;;#FabianDelph #MCICRY;"911618669582721024";https://twitter.com/TChivese/status/911618669582721024
kucheey;2017-09-23 17:50;0;0;"Both Manchester City & Chelsea are winning their games with satisfactory goals Wonder when Arsenal will catch up wit em #MCICRY #STKCHE";;;#MCICRY #STKCHE;"911618660665524224";https://twitter.com/kucheey/status/911618660665524224
Graizer_H;2017-09-23 17:49;0;0;"You know you've hit rock bottom when Delph scores against you #MCICRY";;;#MCICRY;"911618654269329408";https://twitter.com/Graizer_H/status/911618654269329408
UnusualEfforts;2017-09-23 17:49;1;2;"We get it Man City! Have mercy on the fools. #MCICRY pic.twitter.com/0kYdA2Aja5";;;#MCICRY;"911618648531505152";https://twitter.com/UnusualEfforts/status/911618648531505152
azmirul_;2017-09-23 17:49;0;0;"Delph have just ended Crystal Palace Football Club. #donedeal #MCICRY";;;#donedeal #MCICRY;"911618627677253632";https://twitter.com/azmirul_/status/911618627677253632
cixqo;2017-09-23 17:49;0;0;"#EPL #PL #MCICRY UPDATE! Manchester City 5-0 Crystal Palace 44' Leroy Sane - 51' 59' Sterling - 79' Sergio Aguero - 89' Fabian Delph -";;;#EPL #PL #MCICRY;"911618618336727040";https://twitter.com/cixqo/status/911618618336727040
