username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
PremierShowIT;2017-09-23 14:14;0;0;"GOAL! #SWAWAT 0-1 (13' Gray)";;;#SWAWAT;"911594610035761152";https://twitter.com/PremierShowIT/status/911594610035761152
footballtips;2017-09-23 14:14;0;3;"GOAL Swansea 0-1 Watford Gray #SWAWAT";;;#SWAWAT;"911594607733035008";https://twitter.com/footballtips/status/911594607733035008
livefootball;2017-09-23 14:14;3;3;"GOAL Swansea 0-1 Watford Gray #SWAWAT";;;#SWAWAT;"911594607728844800";https://twitter.com/livefootball/status/911594607728844800
EPLScorers;2017-09-23 14:14;0;0;"Swansea 0 - 1 WATFORD: GRAY assist Carrillo #swans #watfordfc #swawat #epl #fpl";;;#swans #watfordfc #swawat #epl #fpl;"911594581006913537";https://twitter.com/EPLScorers/status/911594581006913537
MarkovicNeb;2017-09-23 14:14;0;0;"Bože budala... #SWAWAT";;;#SWAWAT;"911594578150641664";https://twitter.com/MarkovicNeb/status/911594578150641664
SwanseaJackgirl;2017-09-23 14:14;0;1;"Terrible start for #Swans as Andre Gray puts the visitors ahead after 13 minutes #SWAWAT";;;#Swans #SWAWAT;"911594576036712449";https://twitter.com/SwanseaJackgirl/status/911594576036712449
ARMediaEnt;2017-09-23 14:14;0;0;"#SWAWAT 0-1 #PL Gray goal";;;#SWAWAT #PL;"911594556759650304";https://twitter.com/ARMediaEnt/status/911594556759650304
SwansAr;2017-09-23 14:14;0;0;"الدقيقة 13 | #SWAWAT سوانزي 0 × 1 واتفورد – الهدف الأول لواتفورد بعد غلطة من سام كلوكاس !";;;#SWAWAT;"911594547200831489";https://twitter.com/SwansAr/status/911594547200831489
OfficialFPL;2017-09-23 14:14;54;136;"Goal - GRAY Assist - TBC Swansea 0-1 Watford (13 mins) #SWAWAT #FPL";;;#SWAWAT #FPL;"911594526665580544";https://twitter.com/OfficialFPL/status/911594526665580544
JADWAL_HKLPI;2017-09-23 14:14;0;0;"GOL Swansea City 0-1 Watford #SWAWAT (Gray)";;;#SWAWAT;"911594508860637184";https://twitter.com/JADWAL_HKLPI/status/911594508860637184
HITCsportLive;2017-09-23 14:13;0;1;"GOAL Swansea 0-1* Watford GRAY (13') http://www. hitc.com/en-gb/sport/fo otball/matches/-37439/ … #SWAWAT #swans #WatfordFC #EPL";;;#SWAWAT #swans #WatfordFC #EPL;"911594496621674498";https://twitter.com/HITCsportLive/status/911594496621674498
SwansOfficial;2017-09-23 14:13;15;30;"13: Goal. @WatfordFC take the lead through Gray. #SWAWAT 0-1";;@WatfordFC;#SWAWAT;"911594392116432896";https://twitter.com/SwansOfficial/status/911594392116432896
MxwsonAlfie;2017-09-23 14:13;0;0;"anyone have any stable streams on Kodi #SWAWAT";;;#SWAWAT;"911594376702435330";https://twitter.com/MxwsonAlfie/status/911594376702435330
FrenchSwans;2017-09-23 14:13;0;0;"12' Beaucoup de passes en retrait côté #swans , c'est pas comme ça qu'on va marquer... #SWAWAT 0-0";;;#swans #SWAWAT;"911594298109517824";https://twitter.com/FrenchSwans/status/911594298109517824
MelehatTutku;2017-09-23 14:13;9;9;"Swansea City v Watford Link : http:// bit.ly/2xqbRxK s1k1g6 #Swans #SWAWAT #watfordfc #PremierLEague #MAtchday #Football #EPL #PL #BPL";;;#Swans #SWAWAT #watfordfc #PremierLEague #MAtchday #Football #EPL #PL #BPL;"911594290954072064";https://twitter.com/MelehatTutku/status/911594290954072064
fpl_sauce;2017-09-23 14:13;0;0;"Who's got eyes on the #SWAWAT game... I can't look...";;;#SWAWAT;"911594252857151488";https://twitter.com/fpl_sauce/status/911594252857151488
socceruk1;2017-09-23 14:12;0;0;"#Swansea Vs #watfordfc at link below Link: http:// tgo-tv.co/channel/91.php #swawat #Swans @WatfordFC_news";;@WatfordFC_news;#Swansea #watfordfc #swawat #Swans;"911594184984973312";https://twitter.com/socceruk1/status/911594184984973312
WAT_ThisMinute;2017-09-23 14:10;0;0;"Watford live commentary for Swansea City 0 v Watford 0 at 15:00 see http:// bit.ly/2xqgwzD #SWAWAT #watfordfc #livestream";;;#SWAWAT #watfordfc #livestream;"911593538927955968";https://twitter.com/WAT_ThisMinute/status/911593538927955968
FrenchSwans;2017-09-23 14:10;0;0;"9' Beaucoup de déchet technique côté #Swans pour le moment #SWAWAT 0-0";;;#Swans #SWAWAT;"911593527662071808";https://twitter.com/FrenchSwans/status/911593527662071808
tugamisto;2017-09-23 14:09;0;0;"Finding Renato "flop" Sanches. #Swansea #swawat pic.twitter.com/FiA6EvmrJi";;;#Swansea #swawat;"911593412520022016";https://twitter.com/tugamisto/status/911593412520022016
SwansAr;2017-09-23 14:08;2;2;"الدقيقة 5 | #SWAWAT سوانزي 0 × 0 واتفورد – تسديدة غراي الخطيرة وإنقاذ فان دير هورن ! #Swans https:// twitter.com/MawsonGoool/st atus/911593137453363202/video/1 …";;;#SWAWAT #Swans;"911593208567746560";https://twitter.com/SwansAr/status/911593208567746560
SwanseaCityLive;2017-09-23 14:08;0;0;"8 - Watford doubling up on Swansea's wing-backs... #Swans #SWAWAT http://www. walesonline.co.uk/sport/football /football-news/swansea-city-vs-watford-live-13663398 …";;;#Swans #SWAWAT;"911593187998883840";https://twitter.com/SwanseaCityLive/status/911593187998883840
